trial_id,start_ms,duration_ms,fix_x,fix_y,exp_id,end_ms,program
10,52556,317,552.3125,248.6499938964844,2,52873,basketball
10,52906,301,608.3552856445312,198.42105102539062,2,53207,basketball
10,53307,216,701.1607055664064,815.7857055664062,2,53523,basketball
10,53824,200,569.2307739257812,790.4615478515625,2,54024,basketball
10,54040,184,680.3125,790.0,2,54224,basketball
10,54274,350,761.022705078125,798.8181762695312,2,54624,basketball
10,54657,200,563.75,795.3846435546875,2,54857,basketball
10,55374,234,955.9166870117188,192.3999938964844,2,55608,basketball
10,55674,200,580.7692260742188,733.7692260742188,2,55874,basketball
10,55908,150,559.875,526.0,2,56058,basketball
10,56074,251,541.171875,462.375,2,56325,basketball
10,56341,300,432.76315307617193,414.2105407714844,2,56641,basketball
10,56791,217,345.0,337.8571472167969,2,57008,basketball
10,57092,150,448.25,426.0,2,57242,basketball
10,57275,284,493.5416564941406,469.5555419921875,2,57559,basketball
10,57609,200,416.6346130371094,393.30767822265625,2,57809,basketball
10,57892,300,569.6710815429688,473.73684692382807,2,58192,basketball
10,58209,350,337.8977355957031,396.81817626953125,2,58559,basketball
10,58576,233,619.0,505.6666564941406,2,58809,basketball
10,59159,384,458.59375,493.2916564941406,2,59543,basketball
10,59743,183,498.75,468.25,2,59926,basketball
10,65095,167,677.6136474609375,474.1818237304688,2,65262,basketball
10,65362,484,726.2916870117188,508.9666748046875,2,65846,basketball
10,65862,167,558.6363525390625,512.6363525390625,2,66029,basketball
10,66196,233,523.5,547.4000244140625,2,66429,basketball
10,66479,300,583.9473876953125,544.8421020507812,2,66779,basketball
10,66946,217,719.0178833007812,514.5,2,67163,basketball
10,67179,234,560.6666870117189,514.5333251953125,2,67413,basketball
10,67730,183,562.7083129882812,490.5833435058594,2,67913,basketball
10,67930,200,603.076904296875,503.61538696289057,2,68130,basketball
10,68163,217,581.4285888671875,428.8571472167969,2,68380,basketball
10,68413,200,482.30767822265625,406.5384521484375,2,68613,basketball
10,68630,350,501.1363525390625,370.0,2,68980,basketball
10,69230,267,520.808837890625,360.5882263183594,2,69497,basketball
10,69514,167,562.0454711914064,368.45455932617193,2,69681,basketball
10,69697,467,592.8016967773438,488.0689697265625,2,70164,basketball
10,70197,417,528.8461303710938,375.3846130371094,2,70614,basketball
10,70764,167,436.25,362.1818237304688,2,70931,basketball
10,71314,301,386.51315307617193,75.63157653808595,2,71615,basketball
10,72015,267,593.2352905273438,506.6470642089844,2,72282,basketball
10,72298,250,723.203125,514.875,2,72548,basketball
10,72565,367,689.3478393554688,503.6956481933594,2,72932,basketball
10,72948,300,266.5131530761719,319.0526428222656,2,73248,basketball
10,73265,284,600.625,480.3333435058594,2,73549,basketball
10,73582,183,676.7708129882812,485.25,2,73765,basketball
10,73882,250,734.6875,499.75,2,74132,basketball
10,74182,184,563.8541870117188,495.4166564941406,2,74366,basketball
10,74382,567,521.6785888671875,498.6285705566406,2,74949,basketball
10,74999,184,655.5208129882812,451.6666564941406,2,75183,basketball
10,75383,283,590.4166870117188,407.77777099609375,2,75666,basketball
10,75816,150,550.125,171.6999969482422,2,75966,basketball
10,75983,250,410.078125,168.9375,2,76233,basketball
10,76367,283,376.9444580078125,54.38888931274414,2,76650,basketball
10,76700,167,447.3863525390625,82.54545593261719,2,76867,basketball
10,76883,484,540.3333129882812,74.9000015258789,2,77367,basketball
10,77384,183,401.25,94.33333587646484,2,77567,basketball
10,77684,267,468.38235473632807,241.9411773681641,2,77951,basketball
10,77967,684,450.59524536132807,204.61904907226562,2,78651,basketball
10,78684,184,580.2083129882812,228.0833282470703,2,78868,basketball
10,79084,317,499.5,803.2999877929686,2,79401,basketball
10,79568,183,675.0,787.75,2,79751,basketball
10,80085,433,426.75924682617193,782.8148193359375,2,80518,basketball
10,80535,267,500.0,752.3529663085938,2,80802,basketball
10,80835,300,579.0789184570312,540.8947143554689,2,81135,basketball
10,81702,417,553.4615478515625,514.0384521484375,2,82119,basketball
10,82169,317,478.1875,389.8999938964844,2,82486,basketball
10,82503,266,512.7205810546875,338.941162109375,2,82769,basketball
10,82803,300,723.2236938476561,309.368408203125,2,83103,basketball
10,83153,367,463.75,200.2608642578125,2,83520,basketball
10,83886,351,362.32955932617193,87.7727279663086,2,84237,basketball
10,84270,283,442.3611145019531,94.27777862548828,2,84553,basketball
10,84570,384,518.9583129882812,88.375,2,84954,basketball
10,85004,250,585.078125,89.75,2,85254,basketball
10,85270,234,544.0833129882812,86.0,2,85504,basketball
10,85521,233,406.0,89.93333435058595,2,85754,basketball
10,85804,167,565.6818237304688,97.90908813476562,2,85971,basketball
10,86121,317,490.1875,187.25,2,86438,basketball
10,86454,184,460.1041564941406,174.5833282470703,2,86638,basketball
10,86721,167,418.06817626953125,228.0,2,86888,basketball
10,86921,167,399.7727355957031,163.72727966308594,2,87088,basketball
10,87105,350,491.5340881347656,150.5,2,87455,basketball
10,87471,301,475.26315307617193,217.84210205078125,2,87772,basketball
10,87788,217,434.0178527832031,214.85714721679688,2,88005,basketball
10,88055,183,513.9583129882812,221.6666717529297,2,88238,basketball
10,88255,267,580.441162109375,220.2941131591797,2,88522,basketball
10,88538,367,422.0108642578125,201.9130401611328,2,88905,basketball
10,88922,383,432.2395935058594,95.25,2,89305,basketball
10,89439,533,461.81817626953125,398.06060791015625,2,89972,basketball
10,95341,267,539.8529663085938,496.058837890625,2,95608,basketball
10,95642,266,507.7941284179688,421.23529052734375,2,95908,basketball
10,95925,200,483.75,399.75,2,96125,basketball
10,96425,200,566.0576782226562,431.23077392578125,2,96625,basketball
10,96675,367,504.45651245117193,370.478271484375,2,97042,basketball
10,97226,300,481.381591796875,402.26315307617193,2,97526,basketball
10,97559,367,625.4891357421875,511.0,2,97926,basketball
10,97943,300,604.6052856445312,503.368408203125,2,98243,basketball
10,98259,451,536.9196166992189,492.96429443359375,2,98710,basketball
10,98843,284,473.2638854980469,94.05555725097656,2,99127,basketball
10,99260,350,551.647705078125,74.86363983154298,2,99610,basketball
10,99644,233,428.8333435058594,82.46666717529298,2,99877,basketball
10,99943,401,496.0,198.55999755859372,2,100344,basketball
10,100361,250,463.046875,195.6875,2,100611,basketball
10,100627,184,565.9375,220.0833282470703,2,100811,basketball
10,100911,217,640.2678833007812,171.57142639160156,2,101128,basketball
10,101144,333,468.75,164.1904754638672,2,101477,basketball
10,101561,383,529.5833129882812,83.625,2,101944,basketball
10,102194,200,642.8846435546875,380.15383911132807,2,102394,basketball
10,102445,183,710.9375,372.25,2,102628,basketball
10,102762,500,554.3548583984375,323.2257995605469,2,103262,basketball
10,103295,434,766.9444580078125,322.8888854980469,2,103729,basketball
10,104012,200,620.673095703125,532.3076782226562,2,104212,basketball
10,104329,650,703.75,505.75,2,104979,basketball
10,104996,433,396.25,395.48147583007807,2,105429,basketball
10,105446,284,546.388916015625,489.3333435058594,2,105730,basketball
10,105946,334,745.4166870117188,502.0,2,106280,basketball
10,106330,383,538.0729370117189,450.2916564941406,2,106713,basketball
10,106897,750,631.0869750976562,488.9347839355469,2,107647,basketball
10,107663,1434,736.7291870117188,505.2614440917969,2,109097,basketball
10,109214,384,496.9270935058594,462.8333435058594,2,109598,basketball
10,109664,217,570.2678833007812,467.3571472167969,2,109881,basketball
10,109914,167,699.772705078125,492.45455932617193,2,110081,basketball
10,110265,166,549.0908813476562,498.1818237304688,2,110431,basketball
10,110448,233,560.75,475.86666870117193,2,110681,basketball
10,110698,301,527.5,468.84210205078125,2,110999,basketball
10,111032,350,539.147705078125,547.1363525390625,2,111382,basketball
10,111398,317,591.6875,536.2999877929689,2,111715,basketball
10,111765,184,570.2083129882812,605.3333129882812,2,111949,basketball
10,111999,267,471.3235168457031,605.6470336914064,2,112266,basketball
10,112549,167,617.727294921875,578.5454711914064,2,112716,basketball
10,113333,216,472.7678527832031,344.0,2,113549,basketball
10,113649,167,590.3408813476562,336.6363525390625,2,113816,basketball
10,113866,167,517.8408813476562,562.9091186523438,2,114033,basketball
10,114066,217,633.4821166992188,622.7142944335938,2,114283,basketball
10,114566,251,542.265625,526.75,2,114817,basketball
10,115317,150,503.375,404.3999938964844,2,115467,basketball
10,115667,233,464.6666564941406,370.0666809082031,2,115900,basketball
10,115950,284,684.375,374.0555419921875,2,116234,basketball
10,116284,250,813.203125,359.875,2,116534,basketball
10,116601,267,438.5294189453125,772.058837890625,2,116868,basketball
10,116934,284,280.4861145019531,532.6666870117189,2,117218,basketball
10,117234,317,550.1875,764.5999755859375,2,117551,basketball
10,117601,183,660.4166870117188,790.3333129882812,2,117784,basketball
10,117951,250,553.984375,435.3125,2,118201,basketball
10,118235,267,565.0735473632812,795.5294189453125,2,118502,basketball
10,118518,150,595.0,820.2000122070312,2,118668,basketball
10,118685,200,683.4615478515625,836.923095703125,2,118885,basketball
10,119085,184,434.4791564941406,916.0,2,119269,basketball
10,119452,167,546.9318237304689,307.9090881347656,2,119619,basketball
10,119635,184,555.4166870117189,221.25,2,119819,basketball
10,119835,167,443.75,196.5454559326172,2,120002,basketball
10,125088,250,595.078125,538.8125,2,125338,basketball
10,125722,233,622.5833129882812,463.0666809082031,2,125955,basketball
10,125971,234,716.9166870117188,499.0,2,126205,basketball
10,126222,283,545.5555419921875,493.0555419921875,2,126505,basketball
10,126672,233,496.0833435058594,454.9333190917969,2,126905,basketball
10,126939,517,565.46875,464.375,2,127456,basketball
10,127472,200,704.7115478515625,490.5384521484375,2,127672,basketball
10,127722,450,532.9910888671875,464.3928527832031,2,128172,basketball
10,128189,167,489.31817626953125,478.7272644042969,2,128356,basketball
10,128372,201,447.2115478515625,470.7692260742188,2,128573,basketball
10,128623,267,477.2794189453125,419.8235168457031,2,128890,basketball
10,128923,250,561.953125,425.6875,2,129173,basketball
10,129457,199,607.6923217773438,415.4615478515625,2,129656,basketball
10,129673,200,568.9423217773438,417.84616088867193,2,129873,basketball
10,129906,468,535.7327880859375,818.9310302734375,2,130374,basketball
10,130390,350,444.4318237304688,802.4091186523436,2,130740,basketball
10,130757,400,586.5999755859375,801.8800048828125,2,131157,basketball
10,131207,217,680.1785888671875,800.7857055664062,2,131424,basketball
10,131440,151,738.75,803.7000122070312,2,131591,basketball
10,131857,351,558.4658813476562,835.9545288085938,2,132208,basketball
10,132258,467,661.0775756835938,855.586181640625,2,132725,basketball
10,132775,183,423.3333435058594,917.1666870117188,2,132958,basketball
10,132974,151,-200.0,0.0,2,133125,basketball
10,133191,434,426.5740661621094,811.7036743164062,2,133625,basketball
10,133858,301,546.8421020507812,829.73681640625,2,134159,basketball
10,134458,367,358.80682373046875,801.4545288085938,2,134825,basketball
10,134842,634,371.7295837402344,848.2680053710938,2,135476,basketball
10,135726,350,420.9659118652344,838.6818237304686,2,136076,basketball
10,136126,283,494.375,837.0,2,136409,basketball
10,136426,250,610.703125,839.1875,2,136676,basketball
10,136693,150,-200.0,0.0,2,136843,basketball
10,137010,166,504.7727355957031,828.3636474609375,2,137176,basketball
10,137226,484,421.7916564941406,824.566650390625,2,137710,basketball
10,137793,284,475.7638854980469,829.2777709960938,2,138077,basketball
10,138094,150,450.75,826.0,2,138244,basketball
10,138510,350,529.375,836.0908813476561,2,138860,basketball
10,139061,250,666.171875,847.0625,2,139311,basketball
10,139361,633,590.80126953125,841.0,2,139994,basketball
10,140044,367,674.3478393554688,843.7825927734375,2,140411,basketball
10,140928,550,648.75,202.6764678955078,2,141478,basketball
10,141495,300,694.868408203125,197.4736785888672,2,141795,basketball
10,141845,483,769.4166870117188,193.63333129882812,2,142328,basketball
10,142345,334,814.1666870117188,199.42857360839844,2,142679,basketball
10,142695,167,850.7954711914062,196.0,2,142862,basketball
10,142879,433,886.6666870117188,207.85185241699216,2,143312,basketball
10,143329,200,934.5192260742189,208.61538696289062,2,143529,basketball
10,143696,350,665.9091186523438,838.5,2,144046,basketball
10,144063,166,714.772705078125,852.4545288085938,2,144229,basketball
10,144263,150,-200.0,0.0,2,144413,basketball
10,144463,200,614.423095703125,849.3846435546875,2,144663,basketball
10,144680,366,561.8478393554689,849.7825927734375,2,145046,basketball
10,145063,150,532.75,872.2999877929686,2,145213,basketball
10,145230,834,454.5656127929688,869.7565307617188,2,146064,basketball
10,146080,350,422.95455932617193,842.0454711914062,2,146430,basketball
10,146447,350,499.4318237304688,869.9091186523436,2,146797,basketball
10,146814,200,536.5384521484375,872.1538696289062,2,147014,basketball
10,147047,684,473.21429443359375,843.9285888671875,2,147731,basketball
10,148064,367,424.83694458007807,835.2608642578125,2,148431,basketball
10,148448,150,471.75,838.5,2,148598,basketball
10,148615,483,501.2916564941406,867.7333374023436,2,149098,basketball
10,149115,517,448.5546875,835.875,2,149632,basketball
10,149682,183,509.8958435058594,862.0833129882812,2,149865,basketball
10,155201,217,407.4107055664063,768.7857055664062,2,155418,basketball
10,155434,150,546.0,901.0999755859376,2,155584,basketball
10,155634,250,631.25,900.875,2,155884,basketball
10,156051,467,519.7413940429689,822.586181640625,2,156518,basketball
10,156551,334,452.0238037109375,810.5238037109375,2,156885,basketball
10,157418,167,649.3181762695312,211.0,2,157585,basketball
10,157769,266,498.9705810546875,441.23529052734375,2,158035,basketball
10,158085,367,549.1304321289064,540.7391357421875,2,158452,basketball
10,158469,167,517.1591186523438,558.0,2,158636,basketball
10,158652,317,691.8125,542.0999755859375,2,158969,basketball
10,159136,300,579.01318359375,613.368408203125,2,159436,basketball
10,159486,350,535.7386474609375,541.1363525390625,2,159836,basketball
10,159920,283,496.4583435058594,469.2222290039063,2,160203,basketball
10,160220,217,531.6071166992189,479.9285583496094,2,160437,basketball
10,160470,250,735.9375,340.875,2,160720,basketball
10,160770,150,630.125,318.70001220703125,2,160920,basketball
10,160953,150,662.25,154.1999969482422,2,161103,basketball
10,161303,251,527.5,533.6875,2,161554,basketball
10,161570,334,494.7619018554688,524.4285888671875,2,161904,basketball
10,161937,167,500.56817626953125,560.1818237304689,2,162104,basketball
10,162137,250,541.171875,596.75,2,162387,basketball
10,162604,667,511.0670776367188,533.5365600585938,2,163271,basketball
10,163438,283,524.1666870117189,500.6666564941406,2,163721,basketball
10,163738,584,665.2083129882812,509.6666564941406,2,164322,basketball
10,164338,384,506.3020935058594,476.125,2,164722,basketball
10,165005,217,521.7857055664064,438.4285583496094,2,165222,basketball
10,165272,334,168.8095245361328,345.8571472167969,2,165606,basketball
10,165822,367,513.6412963867189,515.8695678710938,2,166189,basketball
